Date	Time	Sp	Ind	Infl_pos	Cor_Width	Cor_Throat	Cor_Base	Cor_Len	Cor_Th_Len	Cor_Len_Var	Sepal_Len	Min_Fil_Len	Max_Fil_Len	Pistil_Len	Ovary_Height	Stigma_Height			
4/24/18	11:50:00	F5	957	1	23.6	6.78	2.67	22.75	13.91	27.76	10.91	15.39	18.03	15.49	1.63	0.94		ph	
2/21/18	9:40:00	F5	971	1	20.44	7.14	2.46	22.48	15.77	26.22	10.04	13.25	15.75	13.06	1.64	0.93		ph	
2/23/18	10:07:00	F5	971	1	18.78	6	2.53	19.8	15.43	24.58	9.59	12.46	15.31	11.44	1.47	0.98		ph	
1/21/18	10:58:00	F5	971	1	21.05	6.18	2.58	23.45	17.22	26.82	10.03	13.23	15.97	12.91	1.47	0.94		ph	
2/7/18	11:22:00	F5	971	1	24.64	7.43	2.82	26.13	16.76	29.79	11.76	13.35	17.04	14.3	1.72	0.97		ph	
3/1/18	11:28:00	F5	973	1	21.93	6.29	2.39	22.19	13.26	24.66	10.27	12.43	15.47	12.72	1.36	1.01		wh	
2/28/18	11:33:00	F5	973	1	22.63	6.76	2.57	21.78	14.15	25.57	10.41	13.62	16.81	14.1	1.61	0.95		gh	
3/3/18	11:44:00	F5	973	2	19.64	7.1	2.45	20.93	13.55	24.16	10.23	12.78	14.42	12.05	1.53	0.96		gh	
11/30/17	11:49:00	F5	973	1	27.46	8.62	2.61	25.96	17.02	31.49	13.41	15.21	17.98	15.48	1.78	0.93			
4/10/18	10:04:00	F5	976	1	28.7	7.19	2.68	22.92	15.43	30.72	11.66	14.49	16.41	16.77	1.4	0.94		ph	
1/19/18	11:18:00	F5	976	1	23.78	6.69	2.28	22.2	15.23	27.09	10.99	13	15.72	15.78	1.64	1.13		ph	
4/22/18	11:22:00	F5	976	1	27.12	7.52	2.72	24.16	16.39	30.44	11.57	15.38	18.09	17.64	1.56	1.02		ph	
1/8/18	11:53:00	F5	976	1	22.53	7.16	2.39	20.24	13.65	25.95	10.67	13.74	16.65	16.16	1.7	0.95			
4/18/18	11:02:00	F5	977	1	26.16	6.15	2.27	24.34	17.41	29.56	12.34	15.75	18.03	13.84	1.28	1.02		pgh	
1/21/18	11:05:00	F5	977	1	19.64	5.82	2.5	19.53	12.49	22.4	9.76	12.6	14.79	11.52	1.58	0.94		pgh	
4/24/18	11:53:00	F5	977	1	26.06	6.88	2.65	23.56	15.79	29.49	12.09	15.82	18.51	14.6	1.38	0.96		pgh	
1/8/18	11:56:00	F5	977	1	22.36	6.39	2.54	22.96	15.01	28.24	11.89	14.76	18.12	13.62	1.45	0.94			
12/31/17	10:56:00	F5	991	2	24.42	6.23	2.41	22.32	13.81	26.92	11.35	13.87	16.89	14.41	1.56	1			
1/19/18	11:21:00	F5	991	1	20.51	5.15	2.56	20.05	12.5	23.53	11.18	12.27	14.79	12.29	1.77	0.98		wh	
1/20/18	11:55:00	F5	991	2	24.25	5.89	2.53	20.93	12.38	25.73	11.82	13	15.94	13.98	1.43	1		Wh	
1/8/18	11:58:00	F5	991	1	24.07	5.89	2.56	23.84	15.14	28.1	11.77	12.92	16.49	14.78	1.59	0.87			
2/21/18	9:43:00	F5	996	1	23.4	6.5	2.4	23.26	15.79	27.62	10.64	15.02	17.11	15.18	1.37	0.9		gh	
11/18/17	10:50:00	F5	996	1	19.73	6	2.38	25.49	15.61	27.3	13.11	13.01	15.76	14.88	1.57	0.95			
2/7/18	11:13:00	F5	996	2	20.57	6.89	2.39	24.42	16.02	27.19	11.36	13.62	16.32	15.31	1.54	0.87		pgh	
2/8/18	11:14:00	F5	996	1	25.21	7.31	2.51	25.25	18.96	31.04	12.25	13.73	17.05	15.91	1.45	0.96		gh	
11/16/17	11:12:00	F5	1000	1	19.57	6.34	2.54	25.08	15.87	27.38	11.92	13.56	16.34	15.67	1.71	0.93			
1/21/18	11:14:00	F5	1000	2	19.54	5.31	2.76	22.35	16.15	25.73	10.77	13	15.36	13.79	1.64	0.92		wh	
12/3/17	11:15:00	F5	1000	1	21.1	7.13	2.6	23.84	16.94	27.36	10.52	14.11	17.34	15.48	1.69	0.99			
1/8/18	12:01:00	F5	1000	1	21.69	6.4	2.53	23.24	15.51	26.89	10.62	13.18	16.11	14.76	1.7	0.98			
1/10/18	9:10:00	F5	1004	1	21.63	5.66	2.42	20.73	12.87	24.63	11.35	12.17	14.8	13.82	1.38	0.93		gh	
4/26/18	9:16:00	F5	1004	1	25.66	6.62	2.77	23.17	14.81	28.85	12.63	12.36	16.4	15.3	1.51	0.95		Gh	
4/29/18	9:57:00	F5	1004	1	25.16	8.31	2.52	22.21	15.65	28.99	11.96	13.22	16.57	14.4	1.66	0.99		Gh	
4/10/18	10:15:00	F5	1004	1	25.45	7.57	2.58	25.48	14.76	30.17	13.14	13.76	16.91	15.56	1.52	0.95		gh	
3/28/18	9:28:00	F5	1008	1	21.02	6.73	2.55	21.46	14.41	25.23	11.43	12.55	14.57	12.27	1.58	0.8		wh	np
4/4/18	9:47:00	F5	1008	1	23.9	6.75	2.73	22.8	14.71	27.89	11.97	13.14	15.42	13.36	1.58	0.8		Wh	Np
4/18/18	11:07:00	F5	1008	1	21.27	5.72	2.45	23.49	15.55	27.27	11.18	13.41	16.25	13.76	1.48	0.9		wh	np
11/3/17	11:37:00	F5	1008	1	22	7.02	2.45	24.63	16.24	28.09	12.56	14.72	17.57	14.23	1.66	1.09			
3/28/18	9:38:00	F5	1038	1	22.72	5.52	2.65	21.4	13.66	26.64	11	12.43	15.07	13.09	1.61	0.86		gh	np
3/18/18	10:15:00	F5	1038	1	24.38	6.9	2.56	22.46	15.13	27.88	10.89	13.34	16.32	13.49	1.7	1		gh	np
3/9/18	11:01:00	F5	1038	1	18.63	6.37	2.56	21.29	14.7	24.97	11.28	12.76	14.88	11.09	1.31	0.91		gh	
2/23/18	11:27:00	F5	1038	1	22.99	7.39	2.62	22.34	15.79	26.91	11.13	13.55	16.04	13.42	1.63	0.95		gh	
1/10/18	9:25:00	C	1048	1	30.56	8.13	2.85	27.23	16.42	31.92	11.18	16.77	19.12	16.92	1.65	1.07		ph	
12/11/17	10:02:00	C	1048	1	30.35	7.58	2.65	27.1	16.2	33.56	11.13	16.67	19.93	17.5	1.45	1.07			
3/24/18	10:29:00	C	1048	1	26.12	7.28	2.73	24.85	16.44	29.93	10.82	15.64	17.64	14	1.59	0.99		ph	
3/26/18	10:52:00	C	1048	1	28.87	7.15	2.85	25.31	17.05	31.57	10.43	16.36	19.26	15.42	1.54	1.05		ph	
11/13/17	9:56:00	F5	1057	1	24.35	6.38	2.39	26.09	15.79	31.44	13.98	13.75	16.69	16.72	1.55	0.9			
12/15/17	10:52:00	F5	1057	1	22.13	7.31	2.61	23.4	15.51	27.56	11.06	12.44	16	14.76	1.54	0.88			
12/9/17	11:59:00	F5	1057	1	23.59	8.06	2.57	23.11	16.1	28.73	11.11	12.77	15.27	14.88	1.98	0.85			
3/3/18	11:59:00	F5	1057	1	25.99	6.53	2.58	23.26	16.63	28.93	11.42	14.12	16.25	15.65	1.51	0.9		pgh	
3/9/18	9:36:00	F5	1069	1	24.85	6.42	2.19	22.42	13.89	27.72	11.96	13.05	15.45	14.93	1.5	1.04		Gh	
3/7/18	9:41:00	F5	1069	1	23.36	6.25	2.5	22.94	15.32	27.75	11.39	13.34	16.87	15.65	1.31	0.83		gh	
1/10/18	10:09:00	F5	1069	1	23.17	6.02	2.44	21.98	14.6	26.56	10.66	13.19	15.7	14.31	1.42	1.07		wh	
12/15/17	10:59:00	F5	1069	1	26.57	7.16	2.66	26.23	15.65	30.67	12.49	14.21	17.44	16.54	1.86	0.93			
1/10/18	10:12:00	F5	1071	1	23.57	7.13	2.85	25.68	17.12	29.12	11.11	14.53	17.08	16.25	1.6	1.03		ph	
3/18/18	10:18:00	F5	1071	1	25.22	6.65	2.97	25	16.5	31.14	12.2	15.37	18.28	16.76	1.64	1.01		ph	
3/15/18	10:48:00	F5	1071	1	25.22	6.77	2.61	24.79	16.91	29.82	11.6	14.77	17.05	15.88	1.48	0.98		ph	
11/18/17	11:47:00	F5	1071	1	20.24	5.94	2.46	22.73	12.98	25.27	9.78	13.48	15.66	14.43	1.66	0.99			
12/5/17	9:45:00	F5	1079	1	20.99	5.58	2.46	22.41	14.85	26.39	10.69	13.07	16.72	14.9	1.43	0.96			
3/18/18	10:22:00	F5	1079	1	22.49	6.11	2.76	23.44	15.25	27.88	11.37	14.38	17.49	14.41	1.48	0.88		wh	
3/13/18	10:29:00	F5	1079	1	20.41	6.53	2.35	23.84	15.54	27.24	10.35	14.5	16.85	14.89	1.39	0.87		wh	
3/15/18	10:51:00	F5	1079	1	17.31	6.23	2.77	18.8	12.81	22.19	11.53	13.21	15.01	12.82	1.17	0.79		wh	
12/17/17	9:57:00	F5	1080	1	24.97	7.15	2.62	23.73	15.98	28.22	11.45	12.82	15.88	14.06	1.67	1.08			
3/2/18	10:08:00	F5	1080	1	23.5	5.97	2.65	22.6	13.41	27.2	12.32	13.29	15.08	13.36	1.69	1.05		wh	
1/10/18	10:25:00	F5	1080	1	21.59	6.49	2.35	19.33	12.2	23.65	9.85	11.81	14.08	12.25	1.57	0.97		wh	
3/3/18	11:00:00	F5	1080	1	23.23	5.9	2.51	21.74	13.69	24.72	11.24	13	15.24	12.4	1.61	0.96		wh	
2/21/18	9:46:00	C	1084	1	29.37	7.31	2.58	27.34	18.83	33.99	12.38	17.28	19.94	18.18	1.71	1.07		ph	
2/23/18	10:03:00	C	1084	1	27.13	7.35	2.63	27.1	17.86	32.48	11.6	17.4	20.32	18.42	1.51	1.02		ph	
2/25/18	10:06:00	C	1084	1	28.24	7.27	2.47	27.17	18.02	32.41	11.32	15.58	19.41	16.96	1.51	1.14		ph	
1/10/18	10:47:00	C	1084	2	22.29	7.21	2.34	24.01	13.87	26.49	9.69	15.11	17.65	15.4	1.68	1.07		ph	
3/6/18	9:48:00	F5	1090	1	20.2	6.28	2.33	20.16	13.89	24.55	9.13	12.97	15.63	12.97	1.49	0.97		ph	
3/13/18	10:10:00	F5	1090	1	20.81	5.59	2.53	20.63	13.43	25.81	10.62	12.89	15.9	14	1.53	0.99		pgh	
3/11/18	10:47:00	F5	1090	1	19.65	6.07	2.46	20.11	12.63	23.98	10.01	12.67	15.51	13.07	1.38	0.94		ph	
11/7/17	10:49:00	F5	1090	1	21.86	8.35	2.58	27.58	16.03	29.83	10.3	14.69	17.22	14.46	1.56	1.04			
2/21/18	9:53:00	F5	1102	1	20.48	5.6	2.54	20.78	15.26	25.62	10.68	13.78	16.35	16.16	1.59	0.8		gh	
2/28/18	10:25:00	F5	1102	1	17.34	5.5	2.56	19.12	14.23	22.94	9.14	13.39	15.78	14.47	1.46	0.96		gh	
2/23/18	10:26:00	F5	1102	1	20.67	5.59	2.43	21.52	15.31	25.72	10.53	13.54	16.33	15.11	1.51	0.91		gh	
11/11/17	11:52:00	F5	1102	1	16.51	5.48	2.4	22.27	14.29	24.04	10.23	12.74	15.55	14.96	1.8	1.03			
3/13/18	10:07:00	F5	1110	1	18.11	5.06	2.26	17.66	12.23	21.58	8.35	10.9	14	12.97	1.37	0.98		Ph	
12/9/17	10:15:00	F5	1110	1	20.34	6.96	2.34	21.59	14.38	25.69	9.28	12.8	15.24	12.18	1.68	0.97			
12/17/17	10:39:00	F5	1110	1	21.04	6.01	2.29	22.84	16.66	27.6	10.34	13.06	16.38	13.88	1.72	1.16			
1/10/18	11:09:00	F5	1110	1	14.33	6.52	2.19	17.71	12.29	20.15	7.3	10.67	13.47	11.14	1.38	0.91		ph	
1/24/18	10:15:00	F5	1111	1	17.04	5.65	2.3	18.29	11.48	20.92	10.45	11.34	14.7	12.87	1.34	0.95		ph	
1/10/18	10:33:00	F5	1111	2	19.28	7.05	2.64	19.73	13.01	23.53	10.6	12.27	14.91	14.5	1.83	0.96		ph	
12/31/17	11:10:00	F5	1111	1	25.89	7.4	2.83	26.02	16.29	31.57	12.26	13.27	17.43	16.08	1.63	1			
3/27/18	11:59:00	F5	1111	1	23.1	6.79	2.76	22.35	15.25	27.47	11.46	14.07	17.61	15.44	1.59	0.86		ph	
4/10/18	10:22:00	F5	1115	1	22.06	6.18	2.74	22.5	14.65	26.04	11.28	14.53	17.11	16.08	1.36	1.05		Gh	
1/10/18	10:39:00	F5	1115	1	17.23	5.48	2.34	21.22	13.42	23.5	10.48	13.22	15.8	14.66	1.48	0.82		wh	
3/7/18	11:00:00	F5	1115	1	23.45	6.8	2.41	23.64	16.02	26.71	12.81	14.58	16.27	15.04	1.33	0.89		Gh	
4/13/18	11:03:00	F5	1115	1	24.36	7.13	2.61	21.86	15.5	27.84	12.28	14.2	17.14	15.02	1.48	0.98		gh	
2/25/18	10:19:00	F5	1117	1	23.2	6.18	2.6	21.49	13.75	24.38	11.01	12.85	15.8	14.84	1.59	1		gh	
2/23/18	10:37:00	F5	1117	1	24.43	7.01	2.71	22.19	14.95	26.23	11.24	12.66	15.7	13.21	1.33	1.01		gh	
11/3/17	10:51:00	F5	1117	1	26.38	7.76	2.73	24.59	16.48	30.66	10.79	14.98	18.62	15.85	1.99	0.99			
2/24/18	11:48:00	F5	1117	1	23.28	6.76	2.45	20.26	14.85	26.5	12.09	14.45	16.74	15.64	1.22	0.96		Gh	
12/9/17	10:21:00	F5	1124	1	19.28	6.09	2.38	12.24	11.76	22.85	11.18	11.06	13.36	12.67	1.55	1			
3/18/18	10:29:00	F5	1124	1	20.19	6.86	2.42	20.3	14.02	25.06	10.02	12.71	14.43	14.36	1.51	1.04		ph	
3/7/18	11:03:00	F5	1124	1	21.77	5.78	2.24	21.53	14.32	25.84	9.62	12.26	14.79	14.62	1.26	0.94		Ph	
1/10/18	11:16:00	F5	1124	1	21.01	7.36	2.39	22.38	15.43	25.3	10.36	12.09	15.31	15.07	1.4	0.98		ph	
3/28/18	10:26:00	F5	1126	1	16.78	5.44	2.39	19.14	11.9	21.88	8.23	12.2	14.62	13.27	1.39	0.99		ph	
4/10/18	10:26:00	F5	1126	1	20.14	6	2.5	21.78	14.61	25.18	8.78	11.68	14.25	14.05	1.51	0.88		Ph	Sterile
3/18/18	10:33:00	F5	1126	1	21.42	6.16	2.52	22.93	15.22	27.05	10.62	13.73	16.8	14.91	1.72	1.05		ph	
3/24/18	11:35:00	F5	1126	1	18.55	5.96	2.28	19.62	12.66	23.39	9.33	12.7	14.66	13.02	1.42	0.94		ph	
4/18/18	11:10:00	F5	1136	1	16.31	6.54	2.33	18.3	12.43	21.93	9.8	11.37	13.93	13.46				gh	
4/22/18	11:25:00	F5	1136	1	18.84	6.08	2.65	19.21	13.17	23.36	11.73	12.54	15.23	13.01	1.32	0.91		wh	
4/18/18	11:34:00	F5	1136	1	18.94	5.99	2.58	19.14	12.92	23.01	11.55	11.88	14.6	13.81	1.48	0.87		gh	
11/3/17	11:54:00	F5	1136	1	18.54	6.76	2.58	21.53	12.6	24.07	10.69	12.84	15.36	13.79	1.77	1.03			
1/11/18	9:20:00	F5	1148	1	24.8	7.5	2.54	23.89	16.43	27.45	10.7	15.17	17.82	15.63	1.66	0.92		Ph	
1/31/18	10:13:00	F5	1148	1	20.88	6.29	2.31	18.04	11.95	23.26	9.71	12.44	15.06	11.42	1.51	0.92		ph	
1/24/18	10:27:00	F5	1148	2	17.9	5.95	2.32	19.35	12.32	21.9	8.6	12.94	15.63	12.79	1.57	0.91		Ph	
1/10/18	11:19:00	F5	1148	1	23.33	7.83	2.54	23.71	16.14	28.1	11.18	14.6	17.62	15.43	1.53	1.08		ph	
3/7/18	10:11:00	F5	1150	1	22.37	6.71	2.78	20.92	13.53	25.28	11.14	13.07	15.22	12.97	1.43	1.02		ph	dark purple like leu
3/11/18	10:32:00	F5	1150	1	22.68	7.12	2.81	20.47	14.65	26.5	12.02	13.22	16.15	13.69	1.55	0.96		Ph	Dark purple
12/17/17	10:48:00	F5	1150	1	21.28	6.24	3	21.5	12.25	23.78	10.4	12.09	14.6	13.29	1.68	1.02			
12/4/17	11:43:00	F5	1150	1	19.4	5.57	2.7	20.88	11.83	23.5	9.88	12	15.13	12.34	1.54	1.01			
3/2/18	10:12:00	F5	1162	1	23.82	6.41	2.62	21.27	14.4	27.05	11.09	13.85	16.66	14.46	1.65	1.05		wh	
3/4/18	10:36:00	F5	1162	1	25.64	7.02	2.76	23.05	14.56	27.36	10.87	13.57	16.35	15.29	1.57	1.02		Wh	
3/3/18	10:52:00	F5	1162	1	17.82	5.54	2.51	17.54	12.95	21.38	11.17	11.02	12.67	10.94	1.62	0.99		Gh	
1/10/18	11:23:00	F5	1162	1	18.55	7.23	2.26	20.84	13.41	23.52	9.37	13.14	16.2	13.82	1.47	1.06		wh	
1/11/18	9:27:00	F5	1170	2	17.63	5.57	2.13	19.06	12.42	20.85	9.23	11.54	13.1	11.74	1.21	0.91		ph	
3/11/18	10:36:00	F5	1170	1	23.56	6.42	2.63	22.47	12.88	26.72	9.09	13.36	15.95	11.22	1.35	0.81		pgh	
11/7/17	11:01:00	F5	1170	1	22.8	6.73	2.29	25.56	15.97	28.74	11.13	13.6	18.15	14.09	1.58	1			
12/17/17	11:08:00	F5	1170	1	22.96	6.76	2.49	23.82	14.32	28.04	10.59	13.19	15.89	12.5	1.81	0.95			
11/13/17	10:09:00	F5	1172	1	20.05	5.63	2.76	20.78	12.78	24.25	12.88	12.2	14.32	12.95	1.72	0.93			
3/13/18	10:21:00	F5	1172	1	22.79	6.71	2.75	20.99	13.76	26.06	12.26	12.73	15.65	14.07	1.38	0.99		gh	
3/3/18	11:04:00	F5	1172	1	22.67	6.17	2.84	20.23	13.56	24.67	10.33	12.45	14.99	12.94	1.56	1		wh	
3/2/18	11:09:00	F5	1172	1	21.14	5.5	2.59	19.01	13.45	23.42	11.89	11.52	13.8	12.12	1.65	0.93		wh	
1/11/18	9:40:00	F5	1200	1	18.99	5.98	2.49	20.66	14.04	22.94	10.88	12.69	15.83	12.29	1.56	1.11		wh	
3/30/18	10:02:00	F5	1200	1	22.59	7.13	2.82	24.37	16.03	28.88	12.68	14.45	17.62	13.96	1.54	0.99		wh	np
3/28/18	10:43:00	F5	1200	1	20.2	6.62	2.63	24.08	16.15	28.16	11.81	14.05	16.65	13.34	1.4	0.98		wh	
3/24/18	11:50:00	F5	1200	1	23.15	6.58	2.59	23.01	15.3	28.32	12.86	13.25	16.51	13.29	1.65	1.02		wh	
1/11/18	9:43:00	F5	1204	1	15.41	5.25	2.1	15.27	10.46	18.31	10.08	9.73	12.45	11.68	1.29	0.79		gh	
3/2/18	10:15:00	F5	1204	1	21.25	5.77	2.26	21.61	13.76	25.82	12.45	11.59	13.47	12.46	1.23	0.98		gh	
12/5/17	10:37:00	F5	1204	1	20.71	5.95	2.34	20.29	14.15	24.81	11.22	12.04	14.86	12.16	1.52	0.83			
3/3/18	11:06:00	F5	1204	1	20.34	5.81	2.43	20.97	14	24.21	11.84	11.05	13.61	12.22	1.44	0.71		gh	
5/30/18	10:00:00	F5	1206	1	24.42	6.99	2.43	22.49	15.15	27.42	10.58	15.03	17.17	14.52	1.49	0.86		gh	
11/22/17	10:10:00	F5	1206	1	19.27	6.24	2.34	22.47	13.52	24.01	10.34	14.11	16.28	13.87	2.01	0.99			
5/25/18	10:25:00	F5	1206	1	22.42	7.22	2.38	22.57	14.4	25.82	11.4	14.55	16.78	13.38	1.54	0.87		gh	
3/9/18	11:22:00	F5	1206	1	15.35	4.67	2.14	16.87	12.19	20.29	8.7	11.82	12.78	12.78	1.3	0.79		wh	
2/21/18	10:04:00	F5	1209	1	15.92	4.91	2.22	19.76	12.36	21.96	10.21	10.35	12.02	12.25	1.37	0.88		wh	
1/30/18	10:21:00	F5	1209	1	17.78	5.99	2.25	21.15	14.96	24.57	8.89	10.76	13.29	13.06	1.39	0.74		wh	np
2/25/18	10:30:00	F5	1209	1	18.66	5.45	2.27	21.71	14.42	25.25	10.51	11.89	13.8	13.43	1.23	0.8		gh	
2/8/18	11:36:00	F5	1209	1	15.64	5.36	2.36	19.93	13.91	21.84	8.95	9.62	12.59	12.35	1.54	0.8		wh	
12/11/17	10:08:00	F5	1213	1	20.17	5.52	2.23	19.68	12.8	23.92	11.6	11.76	14.64	12.08	1.58	0.91			
4/10/18	10:36:00	F5	1213	1	23.11	6.81	2.78	23.44	15.22	27.99	12.63	12.39	14.78	12.83	1.51	0.93		Ph	Np
3/28/18	10:50:00	F5	1213	1	22.1	6	2.65	22.76	15.29	27.02	12.55	12.22	13.99	12.6	1.66	0.94		ph	np
12/17/17	11:43:00	F5	1213	2	22.81	6.1	2.76	22.93	14.37	26.48	12.27	12.44	15.38	11.69	1.71	0.84			
4/25/18	9:31:00	F5	1222	1	24.87	6.9	2.69	25.6	17.72	30.34	12.67	14.63	18.04	16.82	1.4	1.02		gh	
3/28/18	10:53:00	F5	1222	1	19.39	6.83	2.66	20.95	15.03	25.83	10.08	12.29	14.65	13.65	1.4	0.98		gh	sterile
4/13/18	10:59:00	F5	1222	1	21.7	6.47	2.69	20.66	13.93	24.32	11.18	12.3	15.31	14.02	1.49	0.98		gh	np
4/26/18	11:57:00	F5	1222	1	24.97	7.1	2.65	23.42	16.08	28.34	11.67	14.03	16.93	16.45	1.53	1.12		Gh	
3/28/18	10:15:00	F5	1224	1	21.04	6.34	2.74	20.88	13.75	25.08	10.75	11.95	14	11.93	1.47	1.01		ph	dark pink h
4/4/18	10:21:00	F5	1224	1	18.42	5.97	2.81	19.5	13.63	23.15	10.78	11.55	13.43	11.69	1.56	1		ph	dark pink
4/10/18	10:40:00	F5	1224	1	18.9	6.5	2.73	19.39	12.91	23.23	10.76	11.76	14.05	11.7	1.45	0.99		Ph	Dark purple
12/17/17	11:53:00	F5	1224	1	20.34	6.23	2.57	20.79	13.1	24.83	11.42	12.82	14.79	12.21	1.68	1.18			
3/6/18	9:54:00	F5	1231	1	20.46	6.49	2.54	20.05	13.81	23.73	10.74	11.76	13.87	14.1	1.46	0.96		ph	np
3/2/18	10:18:00	F5	1231	2	20.6	5.44	2.48	19.4	12.8	22.28	11.43	11.41	12.97	12.88	1.62	1.07		ph	
3/4/18	11:08:00	F5	1231	1	20.17	6.23	2.75	21.36	13.03	24.88	11.82	13.39	15.22	14.39	1.62	1.07		ph	
12/17/17	11:56:00	F5	1231	2	25.4	8	2.68	24.73	16.38	27.86	12.28	14.43	17.54	14.57	1.91	1.06			
1/11/18	9:55:00	F5	1234	2	19.84	5.69	2.38	22	14.66	24.89	10.5	14.32	16.08	12.67	1.51	0.9		wh	
3/18/18	10:51:00	F5	1234	1	23.16	6.47	2.78	20.98	14.22	26.17	11.93	12.77	13.85	7.51	1.33	1		wh	
12/31/17	11:29:00	F5	1234	1	22.12	5.52	2.53	20.44	13.67	25.93	11.47	13.67	15.71	13.34	1.55	0.95			
3/24/18	11:56:00	F5	1234	1	20.48	5.78	2.4	19.79	13.02	23.65	11.42	13.03	14.6	11.54	1.51	1.01		wh	
4/25/18	9:37:00	F5	1245	1	26.25	6.82	2.6	23.5	15.54	30.43	10.29	14.54	18.19	14.08	1.49	0.94		ph	
4/10/18	10:43:00	F5	1245	1	25.38	6.64	2.52	20.76	14.93	28.84	10.98	13.8	16.93	13.79	1.66	1.05		Ph	
1/11/18	10:51:00	F5	1245	2	20.89	6.64	2.16	21.55	14.28	25.82	9.53	14.34	16.81	14.47	1.4	0.95		ph	
4/24/18	12:00:00	F5	1245	1	23.3	7.95	2.46	23.5	15.21	28.51	10.57	14.27	17.76	14.52	1.43	1.09		ph	
12/13/17	9:45:00	F5	1247	1	21.87	6.18	2.59	22.78	14	27.23	10.88	12.87	15.43	12.43	1.45	0.89			
3/15/18	10:55:00	F5	1247	1	18.93	6.16	2.5	19.14	13.46	23.84	11.63	11.62	13.7	10.5	1.41	0.97		gh	
1/11/18	11:03:00	F5	1247	1	18.49	5.92	2.35	18.64	12.76	21.5	10.07	11.28	13.67	10.8	1.61	0.89		gh	
3/24/18	12:00:00	F5	1247	1	18.61	5.86	2.54	17.39	13.25	22.35	10.94	10.65	13.48	10.83	1.43	1.02		gh	
2/21/18	10:08:00	F5	1251	1	20.18	5.94	2.47	23.13	17.07	27.8	11.25	15.53	18.02	14.37	1.67	1.03		wh	
1/30/18	10:27:00	F5	1251	1	23.12	6.83	2.76	22.9	16.39	28.46	11.55	15.56	18.33	13.93	1.5	0.92		wh	
2/16/18	11:05:00	F5	1251	1	18.56	4.91	2.33	21.26	13.23	24.49	10.82	14.84	16.92	13.38	1.39	0.97		wh	
2/8/18	11:43:00	F5	1251	1	22.69	6.4	2.66	25.13	15.45	29.13	11.95	16.95	18.67	14.92	1.6	1.05		wh	
4/29/18	10:21:00	L	1260	1	19.27	6.34	2.43	18.37	13.13	24.27	11.23	11.02	13.48	10.32	1.42	0.85		Wh	
5/2/18	10:35:00	L	1260	1	19.94	6.02	2.51	19.98	13.31	24.79	11.65	11.36	13.57	10.16	1.62	0.86		wh	
5/3/18	10:54:00	L	1260	1	21.02	6.38	2.58	21.64	13.41	24.78	10.17	11.68	14.34	11.39	1.58	0.94		wh	
1/11/18	10:58:00	L	1260	1	13.49	5.77	2.49	16.43	10.82	17.57	8.93	9.96	11.45	9.01	1.45	0.86		wh	
11/22/17	10:19:00	F5	1261	1	21.95	5.87	2.39	24.48	13.82	27.26	10.03	14.24	17.03	13.97	1.56	0.93			
4/4/18	10:24:00	F5	1261	1	21.19	6.98	2.46	22.55	14.58	27.55	9.89	13.25	16.54	12.63	1.46	0.98		gh	np
4/13/18	10:55:00	F5	1261	1	20.81	7.55	2.71	22.72	14.93	26.59	10.26	13.25	15.45	12.45	1.29	0.95		Gh	Np
1/11/18	11:13:00	F5	1261	1	26.41	6.94	2.43	25.05	16.14	29.79	10.95	15.04	17.54	15.52	1.55	0.97		gh	
4/25/18	9:40:00	F5	1271	1	26.69	7.44	2.86	24.74	16.62	30.14	12.98	13.45	15.83	14	1.72	1.01		Wh	
11/22/17	10:27:00	F5	1271	1	22.08	6.81	2.56	24.12	14.82	27.43	11.84	13.78	16.16	14.43	2.17	0.94			
1/30/18	10:37:00	F5	1271	1	17.44	5.93	2.24	20.8	13.6	22.45	10.43	11.7	14.43	13.71	1.63	0.98		Wh	
1/11/18	11:24:00	F5	1271	2	23.85	7.04	2.77	24.09	15.97	28.66	11.95	14.55	16.92	15.28	1.62	1.1		wh	
1/15/18	9:20:00	F5	1274	1	21.62	6.23	2.46	23.67	14.68	27.18	11.4	11.9	15.53	14.77	1.47	0.98		Gh	
1/14/18	9:46:00	F5	1274	1	19.36	5.78	2.27	19.19	11.25	22.16	10.28	10.4	13.44	12.46	1.46	0.89		Gh	
1/11/18	11:35:00	F5	1274	2	27.41	7.43	2.5	27.02	19.69	32.31	12.8	14.48	18.4	16.59	1.55	1.07		gh	
11/5/17	11:56:00	F5	1274	1	25.4	8.06	2.67	29.49	15.61	34.55	13.57	15.97	19.61	15.07	1.81	1.04			
4/25/18	9:46:00	L	1276	1	20.87	5.9	2.54	20.79	14.01	24.78	11.21	11.05	13.58	12.68	1.54	0.9		Gh	
11/16/17	10:07:00	L	1276	1	16	5.37	2.17	18.6	11.02	20.95	12.19	11.11	12.74	11.82	1.74	1.12			
4/29/18	10:24:00	L	1276	1	21.04	6.3	2.54	19.31	12	23.73	12.35	11.23	13.5	12.22	1.49	0.92		Gh	
1/11/18	11:43:00	L	1276	1	15.21	5.16	2.17	15.16	10.87	17.64	9.2	9.85	11.67	10.33	1.39	1.02		gh	
4/30/18	9:46:00	F5	1277	1	21.07	6.18	2.46	19.81	12.55	24.43	11.95	11.27	14.23	13.07	1.57	1.03		pgh	
