image,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,Top_out_dia,Top_in_dia,Bottom_out_dia,Nec_H1,Nec_H2,Nec_H3,Nec_H4,Ov_H1,Ov_H2,Nec_H_avg,Ov_H_avg,Top_out_rad,Top_in_rad,Nec_thickness,Bottom_out_rad,Bottom_in_rad,Bottom_in_rad_A,Bottom_in_rad_B,Bottom_in_rad_C,Bottom_in_rad_D,FVol_A,FVol_B,FVol_C,FVol_C1,FVol_C2,FVol_C3,FVol_C4,CVol_A,CVol_B,Frustrum_Vol,Frustrum_Vol_A,Frustrum_Vol_B,Frustrum_Vol_C,Frustrum_Vol_D,Cylinder_Vol
2650,2.209,2.174,2.116,1.704,3.461,1.565,3.443,2.07,2.243,1.641,2.388,0.939,3.136,0.957,3.316,1.565,1.345,1.073,1.234,0.47,0.533,0.505,0.505,1.235,1.113,0.50325,1.174,0.6725,0.5365,0.136,0.617,0.481,0.617,0.549,0.583,0.6,0.52700216764,1.24787775,0.77724975,0.99954175,0.88377175,0.94050075,0.96973225,1.58100650292,0.164424,0.248021976152,0.130873610303,0.191884651251,0.161988345283,0.146583281419,0.259955413236
2651,2.11,2.18,2.006,1.629,3.617,1.548,3.525,2.168,2.232,1.6,2.406,0.91,3.183,0.951,3.432,1.536,1.611,1.2,1.415,0.551,0.58,0.632,0.62,1.27,1.217,0.59575,1.2435,0.8055,0.6,0.2055,0.7075,0.502,0.7075,0.60475,0.656125,0.6818125,0.623867941125,1.71927775,0.913204,1.28505625,1.0885725625,1.18417501563,1.23395578516,1.87160382338,0.28883025,0.502883570808,0.270896873197,0.393476746783,0.333833441185,0.30277681499,0.540575800207
2652,2.116,2.238,2.046,1.814,3.53,1.606,3.467,2.122,2.191,1.716,2.33,0.864,3.072,0.823,3.368,1.6,1.484,1.177,1.351,0.424,0.522,0.522,0.516,1.374,1.299,0.496,1.3365,0.742,0.5885,0.1535,0.6755,0.522,0.6755,0.59875,0.637125,0.6563125,0.519409985394,1.50808525,0.92601325,1.20016425,1.0571981875,1.12720857813,1.16331825391,1.55822995618,0.20423175,0.302334009018,0.159937242112,0.234195242547,0.197831146575,0.179075420405,0.318240030853
2653,2.267,2.093,2.186,1.594,3.559,1.583,3.554,2.023,2.29,1.583,2.522,0.939,3.258,0.899,3.443,1.554,1.373,1.153,1.287,0.499,0.51,0.469,0.44,1.154,1.124,0.4795,1.139,0.6865,0.5765,0.11,0.6435,0.5335,0.6435,0.5885,0.616,0.62975,0.502131225799,1.32713725,0.92453725,1.11742225,1.01795475,1.06693225,1.0919881875,1.5063936774,0.13893,0.202158031507,0.105304450018,0.155250187721,0.130657055609,0.118075686999,0.209283273601
2654,2.214,1.971,2.128,1.617,3.49,1.542,3.391,1.872,2.203,1.617,2.33,0.725,3.119,0.678,3.42,1.536,1.362,1.217,1.177,0.354,0.354,0.336,0.33,1.246,1.194,0.3435,1.22,0.681,0.6085,0.0725,0.5885,0.516,0.5885,0.55225,0.570375,0.5794375,0.359712358836,1.21086175,0.95051425,1.07470675,1.0112964375,1.04267307812,1.05860778516,1.07913707651,0.09348875,0.0936502133421,0.0489766362173,0.0717861093012,0.0604995438897,0.0547676328361,0.100887176361
2655,2.151,2.162,2.093,1.762,3.49,1.594,3.496,2.041,2.226,1.722,2.377,1.049,3.119,0.98,3.357,1.617,1.397,1.131,1.345,0.4,0.44,0.424,0.447,1.113,1.061,0.42775,1.087,0.6985,0.5655,0.133,0.6725,0.5395,0.6725,0.606,0.63925,0.655875,0.447938752524,1.40989975,0.91593775,1.15234525,1.02971925,1.0899266875,1.12085957813,1.34381625757,0.168112,0.221264722074,0.115368641437,0.170297578904,0.143328334458,0.129472294019,0.225911638693
2656,2.278,2.012,2.157,1.594,3.496,1.501,3.49,1.942,2.296,1.559,2.423,0.922,3.171,0.904,3.374,1.49,1.339,1.078,1.212,0.418,0.453,0.452,0.441,1.09,1.038,0.441,1.064,0.6695,0.539,0.1305,0.606,0.4755,0.606,0.54075,0.573375,0.5896875,0.461814120078,1.22118325,0.77291575,0.984391,0.8743958125,0.928329015625,0.956093910156,1.38544236023,0.15770925,0.207016261072,0.109354004575,0.160151335303,0.135244220559,0.122422000222,0.218497075551
2657,2.186,2.174,2.035,1.803,3.484,1.693,3.484,2.104,2.197,1.762,2.359,0.916,3.125,0.916,3.362,1.629,1.449,1.165,1.298,0.371,0.412,0.475,0.411,1.258,1.188,0.41725,1.223,0.7245,0.5825,0.142,0.649,0.507,0.649,0.578,0.6135,0.63125,0.436943178237,1.41630175,0.89168275,1.13854975,1.01007525,1.07305225,1.1054859375,1.31082953471,0.185594,0.229228693223,0.121361841642,0.177497897994,0.149980527458,0.13580884896,0.243282096665
2658,2.133,2.029,2.029,1.588,3.484,1.577,3.49,1.948,2.157,1.583,2.388,0.986,3.177,0.951,3.391,1.571,1.455,1.234,1.357,0.441,0.446,0.377,0.371,1.043,0.997,0.40875,1.02,0.7275,0.617,0.1105,0.6785,0.568,0.6785,0.62325,0.650875,0.6646875,0.428041999052,1.48322725,1.053769,1.25968575,1.1536748125,1.20591714063,1.23261066016,1.28412599715,0.14856725,0.183826167839,0.095685150531,0.14106228414,0.118700373574,0.107274426112,0.190779068051
2659,2.186,2.157,2.145,1.675,3.525,1.67,3.583,2.099,2.267,1.641,2.4,0.875,3.154,0.858,3.42,1.635,1.38,1.153,1.397,0.482,0.516,0.464,0.429,1.282,1.241,0.47275,1.2615,0.69,0.5765,0.1135,0.6985,0.585,0.6985,0.64175,0.670125,0.6843125,0.495062642328,1.44596725,1.01182975,1.22293975,1.1141641875,1.16774682813,1.19514200391,1.48518792698,0.14374775,0.214925257884,0.110412583462,0.164263300854,0.137736537203,0.124174209094,0.213492422831
2660,2.307,2.075,2.18,1.646,3.357,1.583,3.374,1.983,2.394,1.641,2.504,1.055,3.136,1.043,3.241,1.559,1.177,0.847,1.067,0.429,0.434,0.424,0.4,1.02,0.94,0.42175,0.98,0.5885,0.4235,0.165,0.5335,0.3685,0.5335,0.451,0.49225,0.512875,0.441655567217,0.94491925,0.47120425,0.68991175,0.57375175,0.6301301875,0.659595578125,1.32496670165,0.16698,0.209218867024,0.112625482057,0.163928192745,0.139028341952,0.126014788142,0.221242939842
2661,2.232,1.994,2.128,1.658,3.548,1.629,3.53,1.925,2.296,1.635,2.4,1.003,3.177,1.026,3.432,1.588,1.42,1.136,1.298,0.336,0.359,0.337,0.296,0.991,0.899,0.332,0.945,0.71,0.568,0.142,0.649,0.507,0.649,0.578,0.6135,0.63125,0.347669586997,1.386091,0.867649,1.112457,0.985012,1.04747425,1.0796505625,1.04300876099,0.181476,0.180246516022,0.0951342197684,0.139442970283,0.117726745623,0.106540020345,0.18928105791
2662,2.272,1.925,2.186,1.606,3.472,1.472,3.426,1.786,2.307,1.554,2.429,0.754,3.159,0.701,3.339,1.449,1.286,1.032,1.154,0.319,0.371,0.337,0.314,1.171,1.085,0.33525,1.128,0.643,0.516,0.127,0.577,0.45,0.577,0.5135,0.54525,0.561125,0.351072979039,1.117389,0.700956,0.896917,0.79490425,0.8449025625,0.870657765625,1.05321893712,0.147193,0.14619837388,0.0774017618346,0.113215681877,0.0956626253608,0.0866206694739,0.155026455011
2663,2.128,2.052,1.965,1.629,3.403,1.519,3.322,2.012,2.168,1.565,2.278,0.899,3.049,0.899,3.264,1.513,1.438,1.096,1.194,0.423,0.487,0.499,0.493,1.153,1.113,0.4755,1.133,0.719,0.548,0.171,0.597,0.426,0.597,0.5115,0.55425,0.575625,0.497942435594,1.302613,0.715228,0.983869,0.84223825,0.9112260625,0.947090640625,1.49382730678,0.216657,0.292483917531,0.158716163691,0.229240124301,0.194888164918,0.177029669535,0.323648142805
2664,2.11,2.035,2.017,1.559,3.565,1.49,3.571,1.977,2.186,1.519,2.435,0.8,3.154,0.788,3.449,1.455,1.548,1.263,1.461,0.476,0.516,0.522,0.487,1.235,1.189,0.50025,1.212,0.774,0.6315,0.1425,0.7305,0.588,0.7305,0.65925,0.694875,0.7126875,0.523860574986,1.69811325,1.11585825,1.39373325,1.2497191875,1.32045707813,1.35677787891,1.57158172496,0.20028375,0.305020439089,0.159452681814,0.234895971402,0.197839179345,0.178812143764,0.314762281306
2665,2.168,2.255,2.023,1.733,3.583,1.612,3.583,2.145,2.226,1.716,2.4,0.968,3.154,0.91,3.414,1.594,1.56,1.188,1.415,0.522,0.539,0.551,0.533,1.287,1.235,0.53625,1.261,0.78,0.594,0.186,0.7075,0.5215,0.7075,0.6145,0.661,0.68425,0.561559686829,1.66080625,0.93456925,1.27364725,1.09545925,1.182391,1.2274785625,1.68467906049,0.255564,0.407825422284,0.217412886793,0.31747608427,0.268658717964,0.243339360487,0.430543319414
2666,2.243,1.948,2.133,1.594,3.496,1.542,3.403,1.901,2.238,1.571,2.342,0.945,3.177,0.945,3.362,1.519,1.363,1.124,1.16,0.354,0.377,0.382,0.359,1.003,0.956,0.368,0.9795,0.6815,0.562,0.1195,0.58,0.4605,0.58,0.52025,0.550125,0.5650625,0.38536869884,1.19611225,0.78670525,0.978204,0.8788845625,0.927651765625,0.952704753906,1.15610609652,0.14859825,0.157772642886,0.0839750187691,0.122249621168,0.103456267554,0.0938016300576,0.171795342757
2667,2.139,2.029,2.081,1.652,3.49,1.588,3.472,1.988,2.226,1.623,2.342,0.968,3.159,0.951,3.374,1.588,1.409,1.148,1.333,0.377,0.406,0.4,0.4,1.061,1.037,0.39575,1.049,0.7045,0.574,0.1305,0.6665,0.536,0.6665,0.60125,0.633875,0.6501875,0.414428430886,1.41009175,0.924436,1.15626925,1.0360950625,1.09511776562,1.12542741016,1.24328529266,0.16684425,0.201269550423,0.105191260399,0.154994860357,0.130534174114,0.117972995691,0.20743500219
2668,2.046,2.122,2.017,1.704,3.6,1.658,3.548,2.093,2.209,1.641,2.342,0.875,3.113,0.846,3.42,1.646,1.583,1.211,1.502,0.418,0.481,0.447,0.435,1.247,1.247,0.44525,1.247,0.7915,0.6055,0.186,0.751,0.565,0.751,0.658,0.7045,0.72775,0.46626470967,1.78488975,1.02796275,1.38536175,1.19801325,1.28952525,1.3369029375,1.39879412901,0.259842,0.352928347897,0.186285806925,0.273639800885,0.230970984773,0.208880441066,0.36346546407
2669,2.191,1.907,2.139,1.629,3.426,1.496,3.426,1.786,2.203,1.594,2.354,0.91,3.113,0.864,3.322,1.496,1.287,1.119,1.235,0.278,0.313,0.29,0.29,0.997,0.922,0.29275,0.9595,0.6435,0.5595,0.084,0.6175,0.5335,0.6175,0.5755,0.5965,0.607,0.306567083113,1.19275975,0.89615575,1.03983775,0.96623275,1.00259425,1.02110575,0.919701249338,0.101052,0.0909290231196,0.0468808514838,0.0694457216363,0.0582984826437,0.0526234660846,0.0929376506481
2670,2.203,2.162,2.104,1.716,3.501,1.635,3.513,2.07,2.255,1.681,2.394,0.904,3.13,0.858,3.374,1.623,1.397,1.119,1.31,0.446,0.481,0.447,0.435,1.258,1.212,0.45225,1.235,0.6985,0.5595,0.139,0.655,0.516,0.655,0.5855,0.62025,0.637625,0.473595092529,1.37444475,0.86799825,1.10853775,0.98343775,1.0447801875,1.07635707812,1.42078527759,0.174862,0.239850577028,0.125932250269,0.185178996344,0.156127518981,0.141172858543,0.248441355209
2671,2.174,2.0,2.093,1.722,3.455,1.53,3.414,1.872,2.226,1.675,2.325,0.916,3.148,0.881,3.374,1.53,1.362,1.148,1.24,0.278,0.325,0.342,0.342,1.084,0.991,0.32175,1.0375,0.681,0.574,0.107,0.62,0.513,0.62,0.5665,0.59325,0.606625,0.336935812098,1.270381,0.887107,1.069756,0.97556925,1.0219470625,1.04567264062,1.01080743629,0.134285,0.129138736446,0.0675977473021,0.0993326364021,0.0837062904841,0.0757122935511,0.135736276583
2672,2.214,2.168,2.052,1.646,3.577,1.484,3.478,2.099,2.22,1.641,2.296,0.817,3.177,0.835,3.432,1.496,1.525,1.212,1.264,0.522,0.527,0.603,0.615,1.351,1.264,0.56675,1.3075,0.7625,0.606,0.1565,0.632,0.4755,0.632,0.55375,0.592875,0.6124375,0.593499212141,1.46273025,0.88148925,1.149652,1.0094475625,1.07801901562,1.11345281641,1.78049763642,0.21417025,0.344966075564,0.185811694713,0.269022917908,0.228325814503,0.207295881656,0.381329623917
2673,2.122,2.122,2.035,1.716,3.49,1.571,3.519,1.936,2.22,1.693,2.371,1.055,3.171,1.014,3.368,1.617,1.455,1.148,1.397,0.406,0.429,0.319,0.365,1.067,0.922,0.37975,0.9945,0.7275,0.574,0.1535,0.6985,0.545,0.6985,0.62175,0.660125,0.6793125,0.397673270067,1.52531725,0.939331,1.21831725,1.0729335625,1.14415276562,1.18086684766,1.1930198102,0.19978025,0.233031068252,0.122085693911,0.179900900333,0.151578926935,0.136978717876,0.238341795937
2674,2.162,2.174,2.052,1.664,3.525,1.606,3.542,2.116,2.209,1.646,2.429,0.968,3.142,0.945,3.391,1.577,1.473,1.182,1.38,0.51,0.528,0.539,0.51,1.206,1.171,0.52175,1.1885,0.7365,0.591,0.1455,0.69,0.5445,0.69,0.61725,0.653625,0.6718125,0.546375322337,1.52671725,0.96756075,1.233171,1.0950733125,1.16279901562,1.19765422266,1.63912596701,0.19315125,0.305509312924,0.160386426965,0.235839595486,0.198835942611,0.179791917634,0.316599229436
2675,2.249,2.116,2.209,1.71,3.675,1.6,3.699,2.017,2.365,1.606,2.539,0.783,3.264,0.788,3.53,1.594,1.466,1.165,1.45,0.406,0.51,0.423,0.417,1.333,1.229,0.439,1.281,0.733,0.5825,0.1505,0.725,0.5745,0.725,0.64975,0.687375,0.7061875,0.459719724975,1.594339,1.00400275,1.28724375,1.1399606875,1.21218657812,1.24936125391,1.37915917493,0.19798275,0.271389218493,0.141177743871,0.208886672857,0.175683006283,0.158593074557,0.27304972614
2676,2.162,1.919,2.099,1.536,3.507,1.438,3.519,1.733,2.243,1.565,2.412,0.887,3.148,0.864,3.351,1.409,1.408,1.108,1.357,0.383,0.354,0.324,0.295,1.032,0.869,0.339,0.9505,0.704,0.554,0.15,0.6785,0.5285,0.6785,0.6035,0.641,0.65975,0.354999969856,1.43364225,0.87901725,1.14316725,1.00546725,1.072911,1.1076875625,1.06499990957,0.1887,0.196891858281,0.103118616244,0.152002112093,0.128059582876,0.115713904237,0.200965482935
2677,2.29,2.0,2.22,1.664,3.536,1.542,3.501,1.896,2.313,1.652,2.475,0.87,3.264,0.852,3.432,1.507,1.316,1.119,1.211,0.336,0.348,0.389,0.354,1.13,1.044,0.35675,1.087,0.658,0.5595,0.0985,0.6055,0.507,0.6055,0.55625,0.580875,0.5931875,0.373587726389,1.19801325,0.85375575,1.01844775,0.9336761875,0.975455578125,0.996800066406,1.12076317917,0.11992375,0.128610376717,0.067083466883,0.0987530821798,0.0831448146263,0.0751707757784,0.134406123308
2678,2.174,1.791,2.058,1.542,3.414,1.449,3.368,1.722,2.151,1.519,2.29,0.788,3.049,0.719,3.293,1.455,1.356,1.142,1.194,0.249,0.272,0.267,0.273,1.003,1.003,0.26525,1.003,0.678,0.571,0.107,0.597,0.49,0.597,0.5435,0.57025,0.583625,0.277769150455,1.220859,0.845931,1.023337,0.93177175,0.9768388125,0.999909015625,0.833307451365,0.133643,0.104143432042,0.0548655181362,0.0802995198398,0.0677812801757,0.0613730894529,0.111365707723
2679,2.11,2.012,2.041,1.693,3.368,1.6,3.386,1.948,2.139,1.664,2.255,0.91,2.986,0.858,3.27,1.588,1.327,1.131,1.276,0.319,0.348,0.36,0.348,1.102,1.09,0.34375,1.096,0.6635,0.5655,0.098,0.638,0.54,0.638,0.589,0.6135,0.62575,0.359974158224,1.27058925,0.91676025,1.08762325,0.99979075,1.04310675,1.0652149375,1.07992247467,0.120442,0.12736929643,0.0658630318336,0.0974804620858,0.0818878214482,0.073929445263,0.130068022694
2680,2.145,2.029,2.099,1.612,3.345,1.53,3.299,1.948,2.203,1.588,2.33,0.887,3.02,0.87,3.194,1.525,1.246,0.991,1.154,0.417,0.441,0.423,0.418,1.142,1.078,0.42475,1.11,0.623,0.4955,0.1275,0.577,0.4495,0.577,0.51325,0.545125,0.5610625,0.444797159871,1.080529,0.67029775,0.86435275,0.7632611875,0.812790953125,0.838317847656,1.33439147961,0.14260875,0.18246969489,0.0961545820315,0.141119821918,0.119089122839,0.107734832652,0.190295900918
2681,2.261,2.122,2.197,1.722,3.583,1.652,3.501,2.058,2.301,1.635,2.475,0.875,3.125,0.899,3.455,1.577,1.386,1.154,1.24,0.4,0.487,0.481,0.406,1.247,1.159,0.4435,1.203,0.693,0.577,0.116,0.62,0.504,0.62,0.562,0.591,0.6055,0.464432113956,1.294309,0.877753,1.075069,0.973047,1.023217,1.04893275,1.39329634187,0.14732,0.193461983661,0.101822096664,0.149204389794,0.125903830636,0.113960610502,0.205260417084
2682,2.162,1.884,2.087,1.675,3.391,1.542,3.397,1.814,2.226,1.571,2.348,0.823,3.101,0.771,3.293,1.513,1.304,1.067,1.235,0.209,0.313,0.301,0.272,1.061,1.043,0.27375,1.052,0.652,0.5335,0.1185,0.6175,0.499,0.6175,0.55825,0.587875,0.6026875,0.28667032964,1.20902025,0.79983975,0.99536475,0.8940916875,0.943850578125,0.969388253906,0.86001098892,0.14048175,0.117299908817,0.0612486926144,0.0902806748249,0.076016277247,0.0686953833125,0.120815848743
2683,2.174,1.994,2.128,1.693,3.409,1.507,3.432,1.826,2.284,1.623,2.371,0.881,3.078,0.846,3.27,1.53,1.281,0.986,1.258,0.301,0.371,0.296,0.319,1.113,0.98,0.32175,1.0465,0.6405,0.493,0.1475,0.629,0.4815,0.629,0.55525,0.592125,0.6105625,0.336935812098,1.20875575,0.71227075,0.948787,0.8250898125,0.885578640625,0.916842878906,1.01080743629,0.16719125,0.167283576669,0.0875927819012,0.129270794226,0.108889941799,0.0983559002837,0.168998158783
2684,2.238,2.116,2.186,1.757,3.588,1.629,3.554,2.035,2.301,1.71,2.435,1.032,3.212,0.997,3.461,1.617,1.402,1.16,1.316,0.359,0.406,0.418,0.406,1.084,1.038,0.39725,1.061,0.701,0.58,0.121,0.658,0.537,0.658,0.5975,0.62775,0.642875,0.415999227213,1.385623,0.936229,1.151004,1.03995625,1.0945650625,1.12255576562,1.24799768164,0.155001,0.186947556714,0.0976013226895,0.143797100873,0.121079877074,0.109435766205,0.193440888652
2685,2.157,1.994,2.087,1.71,3.536,1.588,3.484,1.954,2.18,1.635,2.336,0.73,3.113,0.707,3.426,1.565,1.449,1.246,1.327,0.284,0.359,0.389,0.366,1.264,1.247,0.3495,1.2555,0.7245,0.623,0.1015,0.6635,0.562,0.6635,0.61275,0.638125,0.6508125,0.365995544143,1.44583825,1.054099,1.24172175,1.1453348125,1.19288439062,1.21714209766,1.09798663243,0.13677125,0.143374819966,0.0747057294861,0.109982919125,0.0925799854051,0.0837017727205,0.150173004201
2686,2.133,1.994,2.064,1.658,3.478,1.548,3.478,1.878,2.133,1.658,2.284,0.841,3.107,0.783,3.357,1.542,1.414,1.224,1.345,0.336,0.336,0.336,0.33,1.153,1.095,0.3345,1.124,0.707,0.612,0.095,0.6725,0.5775,0.6725,0.625,0.64875,0.660625,0.350287580875,1.42756275,1.06148025,1.23837025,1.147669,1.1924555625,1.21527189062,1.05086274263,0.125305,0.128234153326,0.0662717831447,0.0980433045896,0.0823551279558,0.0743628515724,0.131678355965
2687,2.07,2.128,2.0,1.507,3.594,1.467,3.53,2.133,2.168,1.496,2.371,0.823,3.165,0.823,3.449,1.496,1.594,1.281,1.46,0.621,0.632,0.637,0.666,1.305,1.31,0.639,1.3075,0.797,0.6405,0.1565,0.73,0.5735,0.73,0.65175,0.690875,0.7104375,0.669159235215,1.749919,1.10646925,1.41070525,1.2524641875,1.33005395312,1.36999691016,2.00747770564,0.22496875,0.430570342609,0.226988013524,0.332876481886,0.28095657366,0.254228375081,0.451619750092
2688,2.232,2.174,2.139,1.728,3.565,1.53,3.617,2.023,2.29,1.704,2.475,0.951,3.119,0.933,3.386,1.542,1.426,1.096,1.385,0.446,0.47,0.481,0.493,1.223,1.09,0.4725,1.1565,0.713,0.548,0.165,0.6925,0.5275,0.6925,0.61,0.65125,0.671875,0.49480084294,1.48167775,0.86763025,1.15935025,1.006684,1.0813155625,1.11990751563,1.48440252882,0.208065,0.303831220605,0.159487918703,0.235027307891,0.198099547856,0.179004216919,0.308852212159
2689,2.07,2.255,1.93,1.739,3.728,1.635,3.67,2.151,2.128,1.687,2.371,0.788,3.241,0.783,3.519,1.594,1.798,1.391,1.6,0.516,0.568,0.557,0.516,1.467,1.368,0.53925,1.4175,0.899,0.6955,0.2035,0.8,0.5965,0.8,0.69825,0.749125,0.7745625,0.564701279483,2.167401,1.25439825,1.68012025,1.4569061875,1.56592495312,1.62237553516,1.69410383845,0.32448075,0.515573821096,0.275168062992,0.401217329685,0.339654293249,0.307776577348,0.549704084078
2690,2.174,1.913,2.151,1.571,3.571,1.525,3.554,1.913,2.284,1.6,2.51,0.835,3.217,0.841,3.438,1.513,1.42,1.154,1.38,0.342,0.313,0.4,0.388,1.078,1.072,0.36075,1.075,0.71,0.577,0.133,0.69,0.557,0.69,0.6235,0.65675,0.673375,0.377776516594,1.4701,0.964567,1.207159,1.08144075,1.1431943125,1.17490026562,1.13332954978,0.171171,0.190978495763,0.0993329350498,0.146826337607,0.123497291879,0.111519527352,0.193993152366
2691,1.977,2.139,2.0,1.716,3.548,1.675,3.617,2.041,2.174,1.722,2.348,0.962,3.072,0.887,3.328,1.594,1.548,1.154,1.64,0.423,0.417,0.447,0.366,1.177,1.154,0.41325,1.1655,0.774,0.577,0.197,0.82,0.623,0.82,0.7215,0.77075,0.795375,0.432754388032,1.906156,1.080529,1.478469,1.26979675,1.3717073125,1.42448176563,1.2982631641,0.266147,0.357293707128,0.185083425954,0.275387257802,0.231285014694,0.208446638528,0.345528846335
2692,2.157,1.994,2.064,1.664,3.426,1.583,3.357,1.954,2.186,1.652,2.319,0.852,3.061,0.864,3.299,1.577,1.362,1.113,1.2,0.33,0.342,0.377,0.371,1.142,1.09,0.355,1.116,0.681,0.5565,0.1245,0.6,0.4755,0.6,0.53775,0.568875,0.5844375,0.371755130675,1.232361,0.80040825,1.00359225,0.8981251875,0.949889953125,0.976498910156,1.11526539202,0.15406875,0.160580651022,0.0850459565506,0.124253878152,0.105010060943,0.0951180446446,0.171827544867
2693,2.168,2.029,2.122,1.687,3.536,1.617,3.513,1.954,2.203,1.658,2.359,0.893,3.165,0.846,3.455,1.583,1.414,1.252,1.345,0.342,0.371,0.371,0.337,1.136,1.108,0.35525,1.122,0.707,0.626,0.081,0.6725,0.5915,0.6725,0.632,0.65225,0.662375,0.372016930063,1.42756275,1.11202725,1.26511725,1.186932,1.2256145625,1.24526339062,1.11605079019,0.107973,0.117384548036,0.0604324762125,0.0895187128937,0.0751281447455,0.0678184480271,0.120503351969
2694,2.18,2.197,2.041,1.693,3.594,1.658,3.513,2.128,2.209,1.658,2.377,0.713,3.212,0.684,3.414,1.623,1.553,1.205,1.333,0.504,0.539,0.505,0.47,1.484,1.444,0.5045,1.464,0.7765,0.6025,0.174,0.6665,0.4925,0.6665,0.5795,0.623,0.64475,0.528311164579,1.56471175,0.90229375,1.20879475,1.04797525,1.12649275,1.1671706875,1.58493349374,0.239946,0.349962825018,0.188034924763,0.272997662095,0.231515990231,0.210025381697,0.380298452088
2695,2.151,2.099,1.948,1.791,3.606,1.699,3.501,2.075,2.07,1.716,2.272,0.823,3.084,0.754,3.449,1.629,1.658,1.379,1.35,0.308,0.383,0.446,0.376,1.276,1.321,0.37825,1.2985,0.829,0.6895,0.1395,0.675,0.5355,0.675,0.60525,0.640125,0.6575625,0.39610247374,1.702441,1.13139775,1.39644775,1.2590576875,1.32653645313,1.36118803516,1.18830742122,0.21183075,0.226191643938,0.121204683273,0.175625226896,0.148896720907,0.135171143546,0.251720052268
2696,2.226,1.797,2.203,1.6,3.345,1.565,3.357,1.797,2.284,1.571,2.377,0.887,2.962,0.841,3.264,1.548,1.142,0.98,1.131,0.197,0.226,0.249,0.232,0.91,0.956,0.226,0.933,0.571,0.49,0.081,0.5655,0.4845,0.5655,0.525,0.54525,0.555375,0.23666664657,0.96873175,0.71224525,0.83698525,0.772975,0.8045700625,0.820675140625,0.709999939711,0.085941,0.0607017998456,0.0311800023524,0.046329093566,0.038851596076,0.0350400612434,0.0610181048187
2697,2.243,2.052,2.128,1.699,3.461,1.617,3.449,1.971,2.261,1.583,2.475,0.783,3.09,0.812,3.328,1.554,1.333,1.067,1.206,0.353,0.469,0.417,0.354,1.269,1.159,0.39825,1.214,0.6665,0.5335,0.133,0.603,0.47,0.603,0.5365,0.56975,0.586375,0.417046424764,1.20973075,0.75626725,0.96993175,0.85867725,0.9131989375,0.941288953125,1.25113927429,0.1596,0.189115331436,0.100007315612,0.146405607076,0.123667532232,0.111952691644,0.199681828177
2698,2.099,1.872,2.046,1.559,3.548,1.565,3.542,1.907,2.139,1.565,2.406,0.835,3.194,0.852,3.461,1.565,1.502,1.322,1.443,0.313,0.307,0.342,0.342,1.037,1.055,0.326,1.046,0.751,0.661,0.09,0.7215,0.6315,0.7215,0.6765,0.699,0.71025,0.34138640169,1.62640975,1.25313475,1.43439475,1.34173975,1.387561,1.4108513125,1.02415920507,0.12708,0.127431009091,0.0655513099205,0.0971824669691,0.0815397153107,0.0735887193321,0.13015015178
2699,2.284,2.064,2.11,1.664,3.443,1.571,3.432,1.936,2.232,1.612,2.406,0.945,3.113,0.939,3.351,1.559,1.333,1.119,1.148,0.4,0.452,0.377,0.365,1.119,0.997,0.3985,1.058,0.6665,0.5595,0.107,0.574,0.467,0.574,0.5205,0.54725,0.560625,0.417308224152,1.15626925,0.79241575,0.96366925,0.87518025,0.9187091875,0.941010328125,1.25192467246,0.131182,0.151839057936,0.0803735639716,0.117300751419,0.0991357678113,0.0898293184205,0.164229982382
2700,2.099,2.087,2.0,1.664,3.507,1.594,3.472,2.023,2.128,1.641,2.394,0.904,3.188,0.893,3.368,1.606,1.507,1.24,1.373,0.423,0.446,0.417,0.429,1.183,1.13,0.42875,1.1565,0.7535,0.62,0.1335,0.6865,0.553,0.6865,0.61975,0.653125,0.6698125,0.448985950076,1.55632225,1.033069,1.28131225,1.1527350625,1.21590976563,1.24833253516,1.34695785023,0.18336225,0.234933357581,0.12347562613,0.181204976818,0.152840422715,0.138283054733,0.246981222073
2701,2.238,2.07,2.174,1.71,3.472,1.6,3.472,1.971,2.301,1.704,2.388,1.061,3.235,1.009,3.38,1.577,1.298,1.079,1.234,0.36,0.366,0.394,0.371,1.009,0.962,0.37275,0.9855,0.649,0.5395,0.1095,0.617,0.5075,0.617,0.56225,0.589625,0.6033125,0.390342887209,1.202323,0.82241275,1.00462075,0.9105191875,0.956820578125,0.980533316406,1.17102866163,0.13014075,0.148295263865,0.0771716670726,0.11390354267,0.0958301241714,0.0865740254471,0.152398548295
2702,2.209,2.145,2.122,1.774,3.501,1.658,3.49,2.046,2.232,1.71,2.406,0.939,3.159,0.875,3.414,1.623,1.379,1.182,1.281,0.371,0.435,0.423,0.388,1.206,1.171,0.40425,1.1885,0.6895,0.591,0.0985,0.6405,0.542,0.6405,0.59125,0.615875,0.6281875,0.423329610071,1.32727525,0.963367,1.13805675,1.0482863125,1.09256514062,1.11515934766,1.26998883021,0.12612925,0.154053137574,0.0801017938233,0.118104278126,0.0993597390815,0.0897949422291,0.160182738663
